"path","prompt"
"midjourney_1307.png","futuristic tram, big windows, geometric panels on the exterior, white, tinted windows"
"midjourney_1309.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric,"
"midjourney_1310.png","interior of tram with glass windows reference to plants and their structure"
"midjourney_1312.png","future, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid, bubbles"
"midjourney_1313.png","futuristic tram interior in natural colors. made of recycled materials. copper brancing pipes, seats are in unusual form with organic convex forms and natural form of lighting"
"midjourney_1315.png","imagine a tram interior, sustainability, future, beige and green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, wood floor"
"midjourney_1316.png","tram,eco,big window,blue,abstrat seat,led light"
"midjourney_1318.png","futuristic tram simple minimalistic shapes green gray natural colors big windows"
"midjourney_1320.png","tram interior in dark shaded, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_1321.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_1323.png","cuberpank tram,blue,abstrat,big window"
"midjourney_1326.png","future, tram, streamlined, fast, wavy, brown,bladerunner, seaweed, in the city, modern"
"midjourney_1327.png","futuristic tram interior, blue, orange, black, LED, glass, curve shapes, round, daylight, seen from outside"
"midjourney_1328.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_1329.png","tram outside,abstract,drawing on the ceiling that goes info the floor inside"
"midjourney_1331.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_1334.png","functional tram, technology, sky way tram, fast"
"midjourney_1335.png","futuristic tram interior in natural colors. copper brancing pipes, seats are in unusual form"
"midjourney_1336.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1337.png","tram, inspiration Poznan, LED, future, high tech, modern, japan"
"midjourney_1339.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window, warm light, woodeen floor, plants"
"midjourney_1340.png","luxury glass"
"midjourney_1341.png","interior design of a tram which is ergonomic, economical, organic with panoramic ceiling windows, wavy shapes, led amient lighting, natural materials with one contrasting colour"
"midjourney_1344.png","modern futuristic tram ecologic economic inspired by nature wooden elements use of glass and metal fast"
"midjourney_1345.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_1346.png","modern white interior of tram with dark blue elements and orange accents clean open space huge windows"
"midjourney_1348.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1349.png","tram interior, fast, unique forms, toned colours, wood, water, metal, light accent"
"midjourney_1350.png","reflection"
"midjourney_1352.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior, ergonomic"
"midjourney_1353.png","modern futuristic tram ecologic economic inspired by nature wooden elements use of glass and metal fast"
"midjourney_1356.png","modern interior of tram futuristic"
"midjourney_1357.png","futuristic tram streamlined cozy, piet mondian inspired, handrails, seats, colourful, fast, night scene, lights, unique design"
"midjourney_1359.png","future, high realistic, interior tram, streamlined, fast, wavy, brown, in the city, modern, liquid"
"midjourney_1360.png","future, high realistic, interior tram, streamlined, fast, in the city, modern, liquid"
"midjourney_1363.png","modern futuristic tram ecologic economic inspired by nature wooden elements use of glass and metal fast"
"midjourney_1365.png","interior of futuristic tram with big windows, cyber eco style, light green gray colors, handrails, screen on windows, a lot of place to sit, chairs, photorealistic, hi tech"
"midjourney_1366.png","create interior tram futuristic, blue, ergomomic, high-tech , modern luxurious, led lighting"
"midjourney_1368.png","tram, body of earthworm, modern, bionic shapes, seats, rings"
"midjourney_1369.png","tram interior, future, streamlined shape, modernist, futuristic, rhythm, white rhythm panels, 3d printing, panoramic window"
"midjourney_1371.png","futuristic streamline tram interior in natural olive green colors. copper brancing pipes, seats have unusual form"
"midjourney_1374.png","future tram streamlined designer round single chair linear light on ceiling big window futuristic"
"midjourney_1375.png","tram interior in dark shaded, streamlined shape, copper accents, modernistic, futuristic, big windows"
"midjourney_1376.png","hospital of the future"
"midjourney_1380.png","exterior of the tram inspired by speed and futuristic cosmos space"
"midjourney_1381.png","create tram futuristic, green, ergomomic, plants, modern luxurious, led lighting"
"midjourney_1382.png","colorfull play of light inside tram, futuristic, inspire by cosmos"
"midjourney_1384.png","ergonomics chairs"
"midjourney_1385.png","tram exterior in dark shaded, streamlined shape, copper accents, red leds, modernistic, futuristic, big windows"
"midjourney_1386.png","modern, simple, future, futuristic tram in front"
"midjourney_1387.png","tram outside,abstract"
"midjourney_1389.png","interior of future tram, ergonomic seats, friendly vibe, light colours, without yellow elements, organic shapes, clear space"
"midjourney_1391.png","tram 5 seats desinger chair celining with a lot of liner lighting blue coloristic huge window stained glass on floor"
"midjourney_1392.png","tram, interior, modern, body of earthworm, bionic shapes, colorful, lighting, rings, seats, bionic style"
"midjourney_1394.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, ahead tram"
"midjourney_1395.png","futuristic streamline tram interior in natural olive green colors. copper brancing pipes, seats have unusual form"
"midjourney_1396.png","cyberpunk style tram, white geometric panels on the exterior, big windows, glass roof, led lights"
"midjourney_1397.png","fast modern tram in high tech style"
"midjourney_1398.png","future, tram interior, streamlined, fast, wavy, brown, sand colors, navy blue, bone structure, water creatures, whale,bladerunner, seaweed"
"midjourney_1399.png","drops of woter"
"midjourney_1400.png","cuberpank,eco,light,led,tram"
"midjourney_1401.png","tram vincent callebaut envision future of mobility as timber-based evtols hydrofoils luxury ergonomic with bid windows and light colours"
"midjourney_1402.png","imagine a tram interior, sustainability, future, beige and dark green colors, ambient lighting, round shapes, big windows, ceiling and floor lighting, eco, recycling materials, ergonomic, realistic, white floor, fascinating shapes, interesting chairs, people"
"midjourney_1403.png","minimalistic tram interior and exterior design organic architectural forms, modern materials, natural, organic handrails and setas, toned colours, glass"
"midjourney_1404.png","minimalism interior tram, functionality, light, komfortable"
"midjourney_1405.png","luxury glass"
"midjourney_1406.png","tram,interior, inspiration Poznan, LED, future,light, high tech, modern, japan, green"
"midjourney_1407.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1409.png","futuristic, modern, tram, communication, people, light, yellow, blue, white, not geometric, interior"
"midjourney_1411.png","interior design of a futuristic tram with original panoramic ceiling windows, floor and ceiling lightning, unique seats, visual features, audiovisual system, ergonomic handle"
"midjourney_1412.png","modern futuristic tram super fast and oblique in city extraordinary two floors economic ecofriendly independent stylish and new"
